organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-01 2:00,-113.919395,51.740936,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-03 0:00,-113.919395,51.740936,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-04 2:00,-113.919395,51.740936,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-05 0:00,-113.919395,51.740936,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-06 0:00,-113.919395,51.740936,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-07 6:19,-113.919395,51.740936,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-11 0:00,-113.919395,51.740936,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-11 2:00,-113.919395,51.740936,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-12 6:09,-113.919395,51.740936,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-14 6:06,-113.919395,51.740936,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-16 2:00,-113.919395,51.740936,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-17 7:31,-113.919395,51.740936,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-18 5:59,-113.919395,51.740936,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-18 7:29,-113.919395,51.740936,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-19 5:58,-113.919395,51.740936,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-20 5:56,-113.919395,51.740936,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-21 7:25,-113.919395,51.740936,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-22 5:53,-113.919395,51.740936,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-22 7:23,-113.919395,51.740936,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-24 5:51,-113.919395,51.740936,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-29 0:00,-113.919395,51.740936,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-30 0:00,-113.919395,51.740936,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1382-NW,2017-05-30 5:43,-113.919395,51.740936,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-04-20 6:55,-113.641487,51.733898,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-04-21 0:00,-113.641487,51.733898,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-04-21 2:00,-113.641487,51.733898,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-04-22 6:51,-113.641487,51.733898,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-04-23 2:00,-113.641487,51.733898,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-04-28 2:00,-113.641487,51.733898,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-03 6:27,-113.641487,51.733898,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-04 2:00,-113.641487,51.733898,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-04 6:25,-113.641487,51.733898,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-04 7:55,-113.641487,51.733898,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-05 7:53,-113.641487,51.733898,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-08 6:17,-113.641487,51.733898,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-09 2:00,-113.641487,51.733898,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-10 6:13,-113.641487,51.733898,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-13 6:08,-113.641487,51.733898,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-15 0:00,-113.641487,51.733898,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-15 6:04,-113.641487,51.733898,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-18 0:00,-113.641487,51.733898,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-18 5:59,-113.641487,51.733898,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-19 0:00,-113.641487,51.733898,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-19 2:00,-113.641487,51.733898,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-21 0:00,-113.641487,51.733898,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-23 0:00,-113.641487,51.733898,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-24 2:00,-113.641487,51.733898,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-26 0:00,-113.641487,51.733898,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-26 7:18,-113.641487,51.733898,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-27 0:00,-113.641487,51.733898,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-29 2:00,-113.641487,51.733898,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-29 7:14,-113.641487,51.733898,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-30 0:00,-113.641487,51.733898,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1383-NW,2017-05-30 2:00,-113.641487,51.733898,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-04-19 6:57,-112.474205,51.572463,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-04-22 6:50,-112.474205,51.572463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-04-25 6:44,-112.474205,51.572463,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-04-29 6:35,-112.474205,51.572463,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-04-30 6:33,-112.474205,51.572463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-01 0:00,-112.474205,51.572463,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-02 6:28,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-04 2:00,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-04 7:54,-112.474205,51.572463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-05 2:00,-112.474205,51.572463,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-05 6:22,-112.474205,51.572463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-07 7:48,-112.474205,51.572463,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-08 6:16,-112.474205,51.572463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-09 0:00,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-09 2:00,-112.474205,51.572463,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-10 0:00,-112.474205,51.572463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-10 2:00,-112.474205,51.572463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-11 7:41,-112.474205,51.572463,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-12 7:39,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-13 0:00,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-14 2:00,-112.474205,51.572463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-14 6:05,-112.474205,51.572463,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-15 2:00,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-15 7:34,-112.474205,51.572463,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-16 0:00,-112.474205,51.572463,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-16 7:32,-112.474205,51.572463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-17 7:30,-112.474205,51.572463,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-18 5:59,-112.474205,51.572463,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-19 5:57,-112.474205,51.572463,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-20 2:00,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-20 7:26,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-22 0:00,-112.474205,51.572463,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-23 5:52,-112.474205,51.572463,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-26 2:00,-112.474205,51.572463,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-27 5:46,-112.474205,51.572463,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-27 7:16,-112.474205,51.572463,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1387-NW,2016-05-28 7:15,-112.474205,51.572463,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-19 0:00,-112.237404,51.5336,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-19 2:00,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-20 6:55,-112.237404,51.5336,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-23 0:00,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-23 6:48,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-25 2:00,-112.237404,51.5336,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-27 6:39,-112.237404,51.5336,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-28 2:00,-112.237404,51.5336,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-04-28 6:37,-112.237404,51.5336,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-02 6:28,-112.237404,51.5336,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-02 7:58,-112.237404,51.5336,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-04 0:00,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-04 2:00,-112.237404,51.5336,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-05 0:00,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-06 0:00,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-07 0:00,-112.237404,51.5336,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-07 2:00,-112.237404,51.5336,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-07 6:18,-112.237404,51.5336,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-12 0:00,-112.237404,51.5336,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-12 2:00,-112.237404,51.5336,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-12 7:39,-112.237404,51.5336,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-13 7:37,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-14 7:35,-112.237404,51.5336,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-15 0:00,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-15 7:34,-112.237404,51.5336,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-16 6:02,-112.237404,51.5336,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-17 6:00,-112.237404,51.5336,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-19 0:00,-112.237404,51.5336,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-19 2:00,-112.237404,51.5336,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-20 5:56,-112.237404,51.5336,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-23 5:52,-112.237404,51.5336,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-23 7:22,-112.237404,51.5336,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-24 2:00,-112.237404,51.5336,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-26 7:18,-112.237404,51.5336,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-27 0:00,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-28 0:00,-112.237404,51.5336,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-28 2:00,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-29 2:00,-112.237404,51.5336,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1388B-NW,2016-05-29 7:14,-112.237404,51.5336,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-19 2:00,-111.884567,51.522918,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-20 6:55,-111.884567,51.522918,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-21 0:00,-111.884567,51.522918,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-21 6:53,-111.884567,51.522918,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-22 0:00,-111.884567,51.522918,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-23 2:00,-111.884567,51.522918,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-23 6:48,-111.884567,51.522918,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-24 0:00,-111.884567,51.522918,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-25 6:44,-111.884567,51.522918,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-27 6:39,-111.884567,51.522918,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-28 2:00,-111.884567,51.522918,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-04-30 0:00,-111.884567,51.522918,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-02 6:28,-111.884567,51.522918,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-03 7:56,-111.884567,51.522918,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-04 7:54,-111.884567,51.522918,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-05 7:52,-111.884567,51.522918,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-07 0:00,-111.884567,51.522918,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-08 0:00,-111.884567,51.522918,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-08 2:00,-111.884567,51.522918,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-08 6:16,-111.884567,51.522918,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-08 7:46,-111.884567,51.522918,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-10 2:00,-111.884567,51.522918,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-10 7:43,-111.884567,51.522918,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-11 2:00,-111.884567,51.522918,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-12 0:00,-111.884567,51.522918,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-12 2:00,-111.884567,51.522918,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-14 0:00,-111.884567,51.522918,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-14 2:00,-111.884567,51.522918,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-15 7:34,-111.884567,51.522918,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-16 6:02,-111.884567,51.522918,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-18 0:00,-111.884567,51.522918,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-18 7:29,-111.884567,51.522918,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-19 7:27,-111.884567,51.522918,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-20 7:26,-111.884567,51.522918,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-24 5:50,-111.884567,51.522918,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-24 7:20,-111.884567,51.522918,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-27 0:00,-111.884567,51.522918,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-28 7:15,-111.884567,51.522918,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-29 0:00,-111.884567,51.522918,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,1389-NW,2016-05-29 2:00,-111.884567,51.522918,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,13-NW,2015-04-20 6:57,-112.579437,59.869964,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,13-NW,2015-04-21 0:00,-112.579437,59.869964,60s None,Transcribed,14,NONE,NONE,,,,,,,,14
ABMI,RUGR - BU LAB PROJECT,13-NW,2015-04-21 2:00,-112.579437,59.869964,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,13-NW,2015-04-23 0:00,-112.579437,59.869964,60s None,Transcribed,1060,NONE,NONE,,,,,,,,1060
ABMI,RUGR - BU LAB PROJECT,13-NW,2015-04-23 2:00,-112.579437,59.869964,60s None,Transcribed,14,NONE,NONE,,,,,,,,14
ABMI,RUGR - BU LAB PROJECT,13-NW,2015-04-24 0:00,-112.579437,59.869964,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
