"","location","YEAR","longitude","latitude","SSYR","location_name","wt_project_full_nm","site","quadrant","Type_","Status","LandCover_NonVeg_v1.150m","LandCover_Veg_v1.150m","LandCover_VegNonTreed_v1.150m","LandCover_VegTreed_v1.150m","Species_Abie_Ama_v1.150m","Species_Abie_Bal_v1.150m","Species_Abie_Las_v1.150m","Species_Abie_Spp_v1.150m","Species_Acer_Mac_v1.150m","Species_Acer_Neg_v1.150m","Species_Acer_Pen_v1.150m","Species_Acer_Rub_v1.150m","Species_Acer_Sac_v1.150m","Species_Acer_Sah_v1.150m","Species_Acer_Spi_v1.150m","Species_Acer_Spp_v1.150m","Species_Alnu_Rub_v1.150m","Species_Alnu_Spp_v1.150m","Species_Arbu_Men_v1.150m","Species_Betu_All_v1.150m","Species_Betu_Pap_v1.150m","Species_Betu_Pop_v1.150m","Species_Betu_Spp_v1.150m","Species_Carp_Car_v1.150m","Species_Cary_Cor_v1.150m","Species_Cham_Noo_v1.150m","Species_Fagu_Gra_v1.150m","Species_Frax_Ame_v1.150m","Species_Frax_Nig_v1.150m","Species_Frax_Pen_v1.150m","Species_Genc_Spp_v1.150m","Species_Genh_Spp_v1.150m","Species_Jugl_Cin_v1.150m","Species_Jugl_Nig_v1.150m","Species_Juni_Vir_v1.150m","Species_Lari_Lar_v1.150m","Species_Lari_Lya_v1.150m","Species_Lari_Occ_v1.150m","Species_Lari_Spp_v1.150m","Species_Malu_Spp_v1.150m","Species_Ostr_Vir_v1.150m","Species_Pice_Abi_v1.150m","Species_Pice_Eng_v1.150m","Species_Pice_Gla_v1.150m","Species_Pice_Mar_v1.150m","Species_Pice_Rub_v1.150m","Species_Pice_Sit_v1.150m","Species_Pice_Spp_v1.150m","Species_Pinu_Alb_v1.150m","Species_Pinu_Ban_v1.150m","Species_Pinu_Con_v1.150m","Species_Pinu_Mon_v1.150m","Species_Pinu_Pon_v1.150m","Species_Pinu_Res_v1.150m","Species_Pinu_Spp_v1.150m","Species_Pinu_Str_v1.150m","Species_Pinu_Syl_v1.150m","Species_Popu_Bal_v1.150m","Species_Popu_Gra_v1.150m","Species_Popu_Spp_v1.150m","Species_Popu_Tre_v1.150m","Species_Popu_Tri_v1.150m","Species_Prun_Pen_v1.150m","Species_Prun_Ser_v1.150m","Species_Pseu_Men_v1.150m","Species_Quer_Alb_v1.150m","Species_Quer_Mac_v1.150m","Species_Quer_Rub_v1.150m","Species_Quer_Spp_v1.150m","Species_Sali_Spp_v1.150m","Species_Sorb_Ame_v1.150m","Species_Thuj_Occ_v1.150m","Species_Thuj_Pli_v1.150m","Species_Tili_Ame_v1.150m","Species_Tsug_Can_v1.150m","Species_Tsug_Het_v1.150m","Species_Tsug_Mer_v1.150m","Species_Tsug_Spp_v1.150m","Species_Ulmu_Ame_v1.150m","SpeciesGroups_Broadleaf_Spp_v1.150m","SpeciesGroups_Needleleaf_Spp_v1.150m","SpeciesGroups_Unknown_Spp_v1.150m","Structure_Biomass_Branch_v1.150m","Structure_Biomass_Foliage_v1.150m","Structure_Biomass_StemBark_v1.150m","Structure_Biomass_StemWood_v1.150m","Structure_Biomass_TotalDead_v1.150m","Structure_Biomass_TotalLiveAboveGround_v1.150m","Structure_Stand_Age_v1.150m","Structure_Stand_CrownClosure_v1.150m","Structure_Stand_Height_v1.150m","Structure_Volume_Merch_v1.150m","Structure_Volume_Total_v1.150m","LandCover_NonVeg_v1.565m","LandCover_Veg_v1.565m","LandCover_VegNonTreed_v1.565m","LandCover_VegTreed_v1.565m","Species_Abie_Ama_v1.565m","Species_Abie_Bal_v1.565m","Species_Abie_Las_v1.565m","Species_Abie_Spp_v1.565m","Species_Acer_Mac_v1.565m","Species_Acer_Neg_v1.565m","Species_Acer_Pen_v1.565m","Species_Acer_Rub_v1.565m","Species_Acer_Sac_v1.565m","Species_Acer_Sah_v1.565m","Species_Acer_Spi_v1.565m","Species_Acer_Spp_v1.565m","Species_Alnu_Rub_v1.565m","Species_Alnu_Spp_v1.565m","Species_Arbu_Men_v1.565m","Species_Betu_All_v1.565m","Species_Betu_Pap_v1.565m","Species_Betu_Pop_v1.565m","Species_Betu_Spp_v1.565m","Species_Carp_Car_v1.565m","Species_Cary_Cor_v1.565m","Species_Cham_Noo_v1.565m","Species_Fagu_Gra_v1.565m","Species_Frax_Ame_v1.565m","Species_Frax_Nig_v1.565m","Species_Frax_Pen_v1.565m","Species_Genc_Spp_v1.565m","Species_Genh_Spp_v1.565m","Species_Jugl_Cin_v1.565m","Species_Jugl_Nig_v1.565m","Species_Juni_Vir_v1.565m","Species_Lari_Lar_v1.565m","Species_Lari_Lya_v1.565m","Species_Lari_Occ_v1.565m","Species_Lari_Spp_v1.565m","Species_Malu_Spp_v1.565m","Species_Ostr_Vir_v1.565m","Species_Pice_Abi_v1.565m","Species_Pice_Eng_v1.565m","Species_Pice_Gla_v1.565m","Species_Pice_Mar_v1.565m","Species_Pice_Rub_v1.565m","Species_Pice_Sit_v1.565m","Species_Pice_Spp_v1.565m","Species_Pinu_Alb_v1.565m","Species_Pinu_Ban_v1.565m","Species_Pinu_Con_v1.565m","Species_Pinu_Mon_v1.565m","Species_Pinu_Pon_v1.565m","Species_Pinu_Res_v1.565m","Species_Pinu_Spp_v1.565m","Species_Pinu_Str_v1.565m","Species_Pinu_Syl_v1.565m","Species_Popu_Bal_v1.565m","Species_Popu_Gra_v1.565m","Species_Popu_Spp_v1.565m","Species_Popu_Tre_v1.565m","Species_Popu_Tri_v1.565m","Species_Prun_Pen_v1.565m","Species_Prun_Ser_v1.565m","Species_Pseu_Men_v1.565m","Species_Quer_Alb_v1.565m","Species_Quer_Mac_v1.565m","Species_Quer_Rub_v1.565m","Species_Quer_Spp_v1.565m","Species_Sali_Spp_v1.565m","Species_Sorb_Ame_v1.565m","Species_Thuj_Occ_v1.565m","Species_Thuj_Pli_v1.565m","Species_Tili_Ame_v1.565m","Species_Tsug_Can_v1.565m","Species_Tsug_Het_v1.565m","Species_Tsug_Mer_v1.565m","Species_Tsug_Spp_v1.565m","Species_Ulmu_Ame_v1.565m","SpeciesGroups_Broadleaf_Spp_v1.565m","SpeciesGroups_Needleleaf_Spp_v1.565m","SpeciesGroups_Unknown_Spp_v1.565m","Structure_Biomass_Branch_v1.565m","Structure_Biomass_Foliage_v1.565m","Structure_Biomass_StemBark_v1.565m","Structure_Biomass_StemWood_v1.565m","Structure_Biomass_TotalDead_v1.565m","Structure_Biomass_TotalLiveAboveGround_v1.565m","Structure_Stand_Age_v1.565m","Structure_Stand_CrownClosure_v1.565m","Structure_Stand_Height_v1.565m","Structure_Volume_Merch_v1.565m","Structure_Volume_Total_v1.565m"
"1665","382-SE",2016,-113.389854,57.568283,"382-SE-2016","382-SE","Ecosystem Health 2016",382,"SE","Terrestrial","Controlled",14.3333330154419,85.6666641235352,27,58.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54333353042603,0,0,0,0,0,0,0,0,67.3266677856445,0,0,0,0,7.95000028610229,0,0,0,0,1.82666671276093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.6466674804688,17.3500003814697,0.796666622161865,0.949999988079071,0.666666626930237,3.62000012397766,8.36999988555908,6.03333330154419,50.6133346557617,22.3999996185303,3.95666670799255,0.736666679382324,7.59000015258789,28.4901961438796,71.5098035405664,12.4705882563311,59.0392154455185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39960786130498,0,0,0,0,0,0,0,5.11823541977826,44.3090192570406,0,0,0,0,28.9405880254858,0,0,0,0,0.214901966207168,0,0,0,0,0,4.89764704818235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89764704818235,82.9823517518885,12.1194111731123,1.61352940013303,1.67686272368712,1.5041176126722,9.23215693147743,11.0172546721776,14.0268628036275,45.3094118903665,27.0572548333336,6.09196078076082,6.50568619063672,23.3850985870642
"1666","382-SW",2016,-113.389854,57.568283,"382-SW-2016","382-SW","Ecosystem Health 2016",382,"SW","Terrestrial","Controlled",0,100,31.6666660308838,68.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143333330750465,0,0,0,0,0,0,0,29.0033340454102,16.5400009155273,0,0,0,0,41.1300010681152,0,0,0,0,0,0,0,0,0,0,8.81666660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81666660308838,86.8166656494141,4.36666679382324,4.00666666030884,3.30666661262512,3.79999995231628,25.1100006103516,5.996666431427,36.2200012207031,70.5366668701172,36.8400001525879,13.5666666030884,33.7433319091797,72.2799987792969,8.20833335444331,91.7916662693024,15.8333331868052,75.9583333134651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381666660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00645835883915,0,0,0,0,0,0,0,8.34104165807366,32.2595832943916,0,0,0,0,28.8914587199688,1.43875005841255,0,0,0,1.36416663974524,0,0,0.300833317451179,0,0,18.9616662091576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6441665715538,73.3014577627182,7.05479159764946,3.67812500707805,2.86999998241663,4.54250000789762,25.0127082616091,9.85687494184822,36.1037501841784,53.886458158493,41.2937504053116,10.1129166930914,29.6397914290428,61.711874589324
"1667","383-NE",2016,-113.120346,57.537734,"383-NE-2016","383-NE","Ecosystem Health 2016",383,"NE","Terrestrial","Controlled",0,100,6.33333349227905,93.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.810001373291,0,0,0,0,36.3299980163574,0,0,0,0,0,0,0,0,0,0,5.38333368301392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38333368301392,92.1399993896484,2.47666668891907,1.16000008583069,1.13666665554047,1.14999997615814,6.92000007629395,33.8966674804688,10.3699998855591,46.6733322143555,25.033332824707,5.88000011444092,1.33666670322418,11.4833335876465,1.31372547149658,98.6862743602079,23.0588236275841,75.6274503820083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05666668274823,0,0,0,0,0,0,0,0,31.7792152516982,0,0,0,0,46.8490193310906,0,0,0,0,0.107450983103584,0,0,0,0,0,4.39333335441702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39333335441702,79.7923530129825,15.8139213533962,0.970588245812584,1.05294117156197,0.996274499332204,5.90941173890058,11.7021570977043,8.92803918614107,35.7433331433464,33.962744993322,5.10333324881161,1.8841176664128,15.7127450494205
"1668","383-NW",2016,-113.120346,57.537735,"383-NW-2016","383-NW","Ecosystem Health 2016",383,"NW","Terrestrial","Controlled",4,96,21.6666660308838,74.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6300010681152,0,0,0,0,36.5533332824707,0,0,0,0,0,0,0,0,0,0,7.59333324432373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59333324432373,75.1833343505859,17.2233333587646,0.876666665077209,1.01999998092651,0.966666638851166,5.57333326339722,14.1800003051758,8.43666648864746,30.5166664123535,41.25,4.73000001907349,1.27666664123535,16.5666675567627,0.533333333333333,99.4666666666667,25.177777671814,74.288889058431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92866675853729,0,0,0,0,0,0,0,0,33.5333325068156,0,0,0,0,42.1639994303385,0,0,0,0,0.82022221883138,0,0,0,0,0,6.15444445610046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15444445610046,78.4462221781413,15.3982220570246,0.921111110846202,1.02088887294134,0.985333319505056,5.5766666730245,8.65400005976359,8.50266672770182,36.7737780888875,34.5482226053874,4.91844439506531,1.48888892730077,14.9475557327271
"1669","383-SE",2016,-113.120346,57.537735,"383-SE-2016","383-SE","Ecosystem Health 2016",383,"SE","Terrestrial","Controlled",0,100,56.3333320617676,43.6666679382324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606666684150696,0,0,0,0,0,0,0,0,22.0866661071777,0,0,0,0,32.6800003051758,0,0,0,0,0,0,0,0,0,0,0.629999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629999995231628,55.3733329772949,43.9933319091797,0.606666684150696,0.676666617393494,0.536666631698608,3.16333341598511,0.936666667461395,4.98666667938232,29.7133331298828,23.1999988555908,3.21333336830139,0.710000038146973,8.54333305358887,0,100,18.9074074692196,81.092591603597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80314816700088,0,0,0,0,0,0,0,0,37.2548143598768,0,0,0,0,44.2174068027072,0,0,0,0,0.683518515692817,0,0,0,0,0,4.61555563410123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61555563410123,83.958889219496,11.4253703355789,1.24555556972822,1.32555556297302,1.25574072202047,7.5385184817844,15.2931485341655,11.364629427592,41.1314818064372,33.6772221459283,5.83925914764404,3.35129633545876,18.5533334414164
"1670","383-SW",2016,-113.120346,57.537735,"383-SW-2016","383-SW","Ecosystem Health 2016",383,"SW","Terrestrial","Controlled",0,100,6.33333349227905,93.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.810001373291,0,0,0,0,36.3299980163574,0,0,0,0,0,0,0,0,0,0,5.38333368301392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38333368301392,92.1399993896484,2.47666668891907,1.16000008583069,1.13666665554047,1.14999997615814,6.92000007629395,33.8966674804688,10.3699998855591,46.6733322143555,25.033332824707,5.88000011444092,1.33666670322418,11.4833335876465,0.0416666679084301,99.9583334922791,20.7708334624767,79.1874983310699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43000009655952,0,0,0,0,0,0,0,0,36.0347918868065,0,0,0,0,40.6914573907852,0,0,0,0,1.60104161500931,0,0,0,0,0,6.55729173868895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55729173868895,80.7572915554047,12.6852081939578,0.946666695177555,0.983541660010815,0.98624998703599,5.6875,16.8620837107301,8.60416668653488,36.6677078008652,30.5535414218903,4.80791662633419,1.28979168832302,12.5464584231377
"1671","384-NE",2016,-112.775536,57.482894,"384-NE-2016","384-NE","Ecosystem Health 2016",384,"NE","Terrestrial","Controlled",0,100,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.9600009918213,0,0,0,0,21.078332901001,0,0,0,0,0,0,0,0,0,0,3.50000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50000011920929,93.0383338928223,3.46333336830139,1.18333339691162,1.15166664123535,1.07166665792465,6.48666667938232,43.2350006103516,9.89666700363159,56.4466667175293,15.0666670799255,6.27833318710327,0.833333343267441,7.46666669845581,1.83333338797092,98.1666669845581,7.75000005960464,90.4166660308838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26333343982697,0,0,0,0,0,0,0,0,60.6081254482269,0,0,0,0,28.0179158449173,0,0,0,0,0.114166669547558,0,0,0,0,0,3.38625015737489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38625015737489,93.0035409927368,3.61062502861023,1.21083338558674,1.18479166179895,1.14458331465721,6.98770833015442,35.2110421657562,10.5335416793823,50.7049999237061,21.7437499761581,5.58166669309139,1.38895836099982,10.5445833206177
"1672","384-NW",2016,-112.775536,57.482894,"384-NW-2016","384-NW","Ecosystem Health 2016",384,"NW","Terrestrial","Controlled",14.3333330154419,85.6666641235352,26.6666660308838,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606666684150696,0,0,0,0,0,0,0,0,72.4266662597656,0,0,0,0,7.95000028610229,0,0,0,0,1.82666671276093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8099975585938,17.1866664886475,0.856666684150696,0.889999985694885,0.70333331823349,4.24333333969116,25.1533336639404,6.69999980926514,47.3966674804688,14.9666662216187,3.82333326339722,0.450000017881393,4.10333347320557,4.06666673024495,95.933332824707,11.7333333015442,84.1999989827474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61311110655467,0,0,0,0,0,0,0,0,57.8168891906738,0,0,0,0,30.5731104850769,0,0,0,0,0.365333342552185,0,0,0,0,0,2.74711124996344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74711124996344,90.3684432983398,6.88444447517395,1.04644448757172,1.04733332395554,0.981333327293396,5.98577782313029,29.8597780545553,9.06444441477458,46.625111134847,22.0599997838338,5.30222225189209,1.00422224005063,9.63133335113525
"1673","384-SE",2016,-112.775536,57.482894,"384-SE-2016","384-SE","Ecosystem Health 2016",384,"SE","Terrestrial","Controlled",3.66666674613953,96.3333358764648,10,86.3333358764648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1333332061768,0,0,0,0,0,0,0,0,54.6499977111816,0,0,0,0,23.3799991607666,0,0,0,0,0,0,0,0,0,0,1.13666665554047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13666665554047,96.163330078125,2.70000004768372,1.64666664600372,1.62333333492279,1.55999994277954,9.79333305358887,38.9099998474121,14.6333332061768,64.8000030517578,23.6166667938232,5.74000024795532,2.76666665077209,14.4266662597656,1.07843139592339,98.9215693754308,6.68627461265115,92.2352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5339217466467,0,0,0,0,0,0,0,0,53.1052943958956,0,0,0,0,23.6927445355584,3.03254901661592,0,0,0,0,0,0,0,0,0,2.84039226700278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84039226700278,94.3645091337316,2.79529415859896,1.25352945748497,1.23686274710824,1.16999997812159,7.14725488774917,36.755098511191,10.8129412146176,56.5152942433077,21.6137255500345,5.4194117714377,1.4752941550687,10.3317646769916
"1674","384-SW",2016,-112.775536,57.482894,"384-SW-2016","384-SW","Ecosystem Health 2016",384,"SW","Terrestrial","Controlled",0,100,6.33333349227905,93.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00800018310547,0,0,0,0,0,0,0,0,53.2653343200684,0,0,0,0,34.4013317108154,0,0,0,0,0,0,0,0,0,0,4.84866695404053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84866695404053,92.6746658325195,2.47666668891907,1.11200007200241,1.08666665554047,1.08666664361954,6.52200002670288,31.2533340454102,9.81133327484131,48.5726654052734,26.0066661834717,5.61733341217041,1.26866669654846,11.2366668701172,1.1458333581686,98.8541674613953,8.20833343267441,90.6458330154419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.522917509079,0,0,0,0,0,0,0,0,46.2185417413712,0,0,0,0,27.629998922348,0,0,0,0,0,0,0,0,0,0,2.90625012665987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90625012665987,93.3714570999146,3.72229175269604,1.20395838096738,1.18395834043622,1.13395831733942,6.8745833337307,28.6097921431065,10.4020833969116,57.0670833587646,26.0718747377396,5.22374998033047,1.65979171916842,11.9218751192093
"1675","388-NE",2015,-111.48172,57.341125,"388-NE-2015","388-NE","Ecosystem Health 2015",388,"NE","Terrestrial","Controlled",12.3333330154419,87.6666641235352,5.66666650772095,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35000014305115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9233322143555,0,0,0,0,0,0,0,2.35000014305115,27.0666675567627,0,0,0,0,21.8400001525879,0,0,0,0,0,0,0,0.693333327770233,0,0,17.5733318328857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6166667938232,75.1800003051758,4.20666646957397,2.02999997138977,1.8933333158493,1.8766667842865,9.09333324432373,4.69000005722046,14.8933334350586,59.1033325195312,30.1966667175293,8.72333335876465,9.63999938964844,24.2700004577637,17.4166662096977,82.5833323001862,29.895832747221,52.6875000596046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665625020861626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5968752503395,0,0,0,0,0,0,0,1.4027083683759,18.442083761096,0,0,0,0,11.3022915944457,0,0,0,0,1.05354169011116,0,0,2.69583332771435,0,0,18.6627080142498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0241660177708,44.7970829699188,33.1781234964728,1.63166667707264,1.32604166120291,1.88041668199003,8.84895829856396,5.74041654029861,13.6860417127609,37.3485413789749,24.9645832069218,6.15208332240582,7.56416663713753,19.6941667795181
"1676","388-NW",2015,-111.48172,57.341125,"388-NW-2015","388-NW","Ecosystem Health 2015",388,"NW","Terrestrial","Controlled",33.3333320617676,66.6666641235352,66.6666641235352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999923706055,0.666666686534882,0.633333325386047,0.526666700839996,3.29333329200745,0,5.11999988555908,0,0,0,0,0,28.1666661898295,71.8333326975505,34.6111103163825,37.2222221295039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441666662693024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7805557962921,0,0,0,0,0,0,0,0.428703693879975,10.8931482831637,0,0,0,0,5.26148158974118,0,0,0,0,0.280925936169095,0,0,6.27777791023254,0,0,22.3240737915039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.043517642551,28.6444441295332,42.3109237816599,1.40444443457656,1.0492592520184,1.75277779665258,7.75925927029716,2.29999996100863,11.9661112758848,33.6631478203668,18.9277777622143,6.01037028763029,7.25185189478927,17.7155556562874
"1677","388-SE",2015,-111.48172,57.341125,"388-SE-2015","388-SE","Ecosystem Health 2015",388,"SE","Terrestrial","Controlled",5.66666650772095,94.3333320617676,14.8333334922791,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17500007152557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.770001411438,0,0,0,0,0,0,0,1.17500007152557,26.6900019645691,0,0,0,0,27.3399991989136,0,0,0,0,0,0,0,0,0,0,7.32499980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,79.9733333587646,11.5266669988632,1.49833336472511,1.43666659295559,1.16499996185303,6.3033332824707,4.30666637420654,10.4016668796539,37.5183343887329,29.1000003814697,5.42499995231628,6.19999964535236,18.5133333206177,7.21428574834551,92.7857137407575,14.2857143197741,78.5000002724784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503571459225246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2357149805341,0,0,0,0,0,0,0,0.543571459395545,33.4623815672738,0,0,0,0,12.9197617769241,0,0,0,0,0,0,0,2.19761916995049,0,0,19.4778569255556,0,0,0,0,0,0,0,0,0.804285662514823,0,0,0,0,0,0,0,0,0,22.9833331278392,69.1607135555574,7.85595255238669,1.78333332708904,1.53547616941588,2.10595237783023,9.28690474373954,4.97238092763083,14.7100002425058,54.6992857796805,38.5957141603742,7.57785715375628,9.13880931905338,27.5030956949506
"1678","388-SW",2015,-111.48172,57.341125,"388-SW-2015","388-SW","Ecosystem Health 2015",388,"SW","Terrestrial","Controlled",66.6666641235352,33.3333320617676,27.6666660308838,5.66666650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5899982452393,0,0,0,0,0,0,0,0,2.72999978065491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3199977874756,72.6699981689453,0.25,0.236666664481163,0.196666657924652,1.23333334922791,2.64333319664001,1.92000007629395,14.8466672897339,0.849999964237213,0.363333344459534,0,0.453333348035812,31.647058318643,68.3529409520766,35.0980391782873,33.2549017176909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195098035475787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.247451296624,0,0,0,0,0,0,0,0.249803916496389,8.73451009217431,0,0,0,0,4.29745100526249,0,0,0,0,0,0,0,3.82862753026626,0,0,20.1325490614947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1562742345473,24.5286268223734,45.4317627093371,1.36901960828725,0.942548999891562,1.81411764025688,7.87764709136065,2.21666662132039,12.0039217962938,27.3062743719886,17.3019610415487,4.94999999027042,9.15294121994692,18.2133334445603
"1679","389-NE",2015,-111.113747,57.299912,"389-NE-2015","389-NE","Ecosystem Health 2015",389,"NE","Terrestrial","Controlled",0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1399998664856,0,0,0,0,0,0,0,0.0833333358168602,77.966667175293,0,0,0,0,18.4266662597656,0,0,0,0,0,0,0,0,0,0,0.386666655540466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386666655540466,99.6133346557617,0,3.93333339691162,4.74333333969116,2.97333335876465,15.3800001144409,10.7766666412354,27.033332824707,88.836669921875,49.6333351135254,7.66666650772095,10.783332824707,42.7400016784668,0,100,6.1851851940155,93.8148146735297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13444444619947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3561111097741,0,0,0,0,0,0,0,3.16888894513249,72.4016657935248,0,0,0,0,7.81092592908276,0,0,0,0,0,0,0,0.218148158656226,0,0,4.47666679819425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82925921099053,93.7366659376356,1.43481481075287,4.23129635386997,4.28870366679298,3.93055558204651,21.0861114395989,13.73092590438,33.5401853985257,72.5164818233914,56.4638890160455,7.46666667196486,22.0570375654433,55.0762969122993
